tarih,hisse,getiri,getiri_lag1,getiri_lag2,getiri_lag3,getiri_lag5,sma5_fark,sma10_fark,sma20_fark,sma_kisa_uzun_fark,volatilite5,volatilite10,volatilite20,hacim_degisim,hacim_orani,rsi14,macd,macd_histogram,hedef,usdtry_degisim
2019-03-07,THYAO.IS,-0.0310954464880958,-0.0097970457268793,0.0280575866986254,-0.0071428760699775,0.0135909082497598,-0.021413291122561,-0.0257248712049821,-0.0224599311050251,-0.0010695424053579,0.0214511707942685,0.0236856344153409,0.0267911826525664,-0.0085387169978887,0.9551369046940976,43.06178182837811,-0.186044798789867,0.0430038435008239,0,0.0082983970548804
2019-03-08,THYAO.IS,-0.0393872994967695,-0.0310954464880958,-0.0097970457268793,0.0280575866986254,-0.0119972221571548,-0.0486853558936288,-0.0576028746456969,-0.055778632345541,-0.0074562885117525,0.0262091326564722,0.0230809230157622,0.027951670664089,0.2854308107990813,1.1927050734281834,37.65103114842263,-0.2388942754733367,-0.0078765065461166,0,0.0052472893073047
2019-03-11,THYAO.IS,-0.009870930124127,-0.0393872994967695,-0.0310954464880958,-0.0097970457268793,-0.0071428760699775,-0.0462258797903801,-0.0603833582391545,-0.0577354201567685,-0.0120673649268852,0.0261142691145503,0.0230895844606316,0.026340767451429,-0.2498083322058653,0.8958315441006305,36.4631987386199,-0.2877087809229621,-0.0453528095965936,0,-0.0050477597001928
2019-03-12,THYAO.IS,-0.0015336865269314,-0.009870930124127,-0.0393872994967695,-0.0310954464880958,0.0280575866986254,-0.0296616163235168,-0.0526085679303367,-0.0542945173253212,-0.0253858874555427,0.0160689885138086,0.0202480440011782,0.0243097466381001,-0.3339587577749728,0.6142373810092362,36.27360498062865,-0.3242335361715103,-0.0655020518761133,0,0.0006184915635065
2019-03-13,THYAO.IS,-0.0145929270371643,-0.0015336865269314,-0.009870930124127,-0.0393872994967695,-0.0097970457268793,-0.0246312549331561,-0.0585558810575496,-0.0648347004133669,-0.0412187141361143,0.0155670956688454,0.0194141434755831,0.022492467452589,0.4978046627715096,0.9475017898197056,34.44140033325023,-0.3639611573482622,-0.0841837384422922,1,0.0037898888166523
2019-03-14,THYAO.IS,0.015588429011536,-0.0145929270371643,-0.0015336865269314,-0.009870930124127,-0.0310954464880958,0.0009217970122288,-0.0358147070140866,-0.0462946094184029,-0.0471729225715472,0.0200696467531153,0.0196738237370545,0.0217743964185757,-0.204854034370935,0.8046711834795626,37.99191938006574,-0.3753534995169101,-0.0764608644887521,0,0.0007495752013921
2019-03-15,THYAO.IS,-0.0030698768984908,0.015588429011536,-0.0145929270371643,-0.0015336865269314,-0.0393872994967695,0.0006162003896721,-0.0315365999627888,-0.0466755145456351,-0.0472625917078799,0.0114981258889561,0.0196837650398162,0.0207684899650416,-0.4201433386027868,0.4897600212716347,37.55385519859644,-0.383118752903357,-0.0673808943001592,1,0.0018332803833496
2019-03-18,THYAO.IS,0.0685143047860383,-0.0030698768984908,0.015588429011536,-0.0145929270371643,-0.009870930124127,0.0555133202469042,0.0349713145967528,0.01655194185342,-0.0369122564785542,0.032860975535719,0.0310198489705803,0.0251895243669707,1.970116049914696,1.4476565820193013,51.07191648660399,-0.3154805608877478,0.00020583817236,1,-0.0042082274564504
2019-03-19,THYAO.IS,0.0259365688170365,0.0685143047860383,-0.0030698768984908,0.015588429011536,-0.0015336865269314,0.0631625987507351,0.0622109426399246,0.039453979495299,-0.0223000877601364,0.0321154512789793,0.0308154004804617,0.0257286946608319,0.2107297719281362,1.6882686027026423,55.2881770930706,-0.230838378276843,0.0678784166266118,0,0.0038221169291339
2019-03-20,THYAO.IS,-0.0014044432536985,0.0259365688170365,0.0685143047860383,-0.0030698768984908,-0.0145929270371643,0.0400819591104714,0.0601655546826587,0.0350098656539284,-0.0048766286273063,0.0291226637772423,0.0306305679771266,0.0257350065911198,-0.4713009185608316,0.8940072391079503,55.00460391456546,-0.1634511460437355,0.1082125190877754,0,0.0012618338343606
